,AAC|C,AAC|E,AAC|F,AAC|G,AAC|H,AAC|I,AAC|K,AAC|L,AAC|M,AAC|P,AAC|Q,AAC|R,AAC|S,AAC|W,AAC|Y,PAAC|R,PAAC|D,PAAC|C,PAAC|E,PAAC|G,PAAC|H,PAAC|I,PAAC|L,PAAC|K,PAAC|F,PAAC|P,PAAC|S,PAAC|W,PAAC|V,PAAC|lambda1,PAAC|lambda2,PAAC|lambda3,PHYC|Net Charge,PHYC|Hydrophobic Moment,PHYC|Hydrophobicity,PHYC|Aromacity,PHYC|Alpha Helical Propensity,PHYC|Aliphatic Index,PHYC|Boman Index,BLOSUM4,BLOSUM17,BLOSUM18,BLOSUM19,BLOSUM41,BLOSUM42,BLOSUM59,BLOSUM85,BLOSUM87,BLOSUM92,BLOSUM105,BLOSUM114,BLOSUM115,BLOSUM118,BLOSUM119,BLOSUM125,BLOSUM129,BLOSUM134,BLOSUM136,BLOSUM138,BLOSUM156,BLOSUM158,BLOSUM161,BLOSUM164,BLOSUM170,BLOSUM195,BLOSUM197,BLOSUM215,BLOSUM237,BLOSUM240,BLOSUM245,BLOSUM255,BLOSUM258,BLOSUM276,BLOSUM305,BLOSUM318,BLOSUM319,BLOSUM329,ZSCALE4,ZSCALE5,ZSCALE6,ZSCALE9,ZSCALE11,ZSCALE23,ZSCALE25,ZSCALE26,ZSCALE28,ZSCALE32,ZSCALE33,ZSCALE34,ZSCALE35,ZSCALE38,ZSCALE45,ZSCALE52,ZSCALE56,ZSCALE65,ZSCALE68,ZSCALE79,ZSCALE80
1101,33.3333333333333,0.0,0.0,16.6666666666667,0.0,0.0,0.0,0.0,0.0,16.6666666666667,0.0,16.6666666666667,0.0,0.0,0.0,0.242572367138367,0.0,0.485144734276735,0.0,0.242572367138367,0.0,0.0,0.0,0.0,0.0,0.242572367138367,0.0,0.0,0.0,0.37198583430745,0.140301172195917,0.245140626358265,0.740289634091282,0.284192351995158,0.2,0.0,0.86,0.0,3.01,-3,-1,-2,-2,-2,0,-2,-3.0,0.0,2.0,9.0,-2.0,-3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,-1.66,0.7,3.05,-3.5,-0.17,0.84,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,22.2222222222222,0.0,0.0,0.0,0.0,0.0,11.1111111111111,11.1111111111111,0.0,11.1111111111111,0.0,0.0,11.1111111111111,0.0,0.0,0.0,0.586947185204129,0.586947185204129,0.0,0.0,0.0,0.0,0.293473592602064,0.293473592602064,0.0,0.293473592602064,0.293473592602064,0.0,0.0,0.234482181480988,0.26471013013074,0.207334095786208,-1.25845784512803,0.381678750889107,0.555555555555556,0.0,1.05111111111111,54.4444444444444,1.9,-3,-1,-2,-2,1,-1,-2,-1.0,-3.0,-2.0,-3.0,-3.0,-1.0,-3.0,-2.0,-3.0,-1.0,-3.0,0.0,-4.0,1.0,-3.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,-1.66,0.7,2.39,-1.49,0.84,2.29,-2.49,0.93,1.93,-2.46,0.75,0.6,-2.65,0.0,0.0,0.0,0.0,0.0,0.0
1103,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.498776062945346,0.0,0.74816409441802,0.0,0.249388031472673,0.0,0.0,0.0,0.0,0.0,0.249388031472673,0.0,0.0,0.249388031472673,0.327204246053704,0.278140094408756,0.145267628064867,1.73037864409227,0.467207341357504,0.13,0.0,0.896,29.0,3.023,-3,-1,-2,-2,0,-1,-2,-3.0,0.0,0.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,0.0,-3.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0,3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,-1.66,0.7,0.75,1.04,1.61,2.05,0.36,2.5,-3.5,1.99,-0.17,3.71,-0.02,0.0,0.0,0.0,0.0,0.0,0.0
1104,28.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857143,0.0,0.0,14.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.942304740997442,0.0,0.0,0.0,0.0,0.471152370498721,0.0,0.0,0.0,0.0,0.0,0.471152370498721,0.162773698696727,0.192007981393128,0.174065949411424,-0.259700366008717,0.171456767722163,-0.871428571428571,0.0,1.18285714285714,125.714285714286,-1.37142857142857,-3,-1,-2,-2,-1,-2,-1,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-3.0,-1.0,9.0,-3.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,1.75,-1.34,-4.28,0.6,1.3,-2.59,-1.54,-1.67,3.71,0.18,-2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,0.484697357501319,0.0,0.727046036251978,0.0,0.242348678750659,0.0,0.0,0.0,0.0,0.0,0.0,0.242348678750659,0.0,0.242348678750659,0.341007175441772,0.286580119504624,0.130064026302945,1.73037864409227,0.4441172586623,0.22,0.0,0.971,29.0,3.66,-3,-1,-2,-2,1,-1,-2,-3.0,0.0,0.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,0.0,-3.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0,3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,1.75,-1.34,2.39,1.04,1.61,2.05,0.36,2.5,-3.5,1.99,-0.17,3.71,-0.02,0.0,0.0,0.0,0.0,0.0,0.0
1106,40.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,0.451349497377841,0.0,0.902698994755682,0.0,0.22567474868892,0.0,0.0,0.0,0.0,0.0,0.22567474868892,0.22567474868892,0.0,0.0,0.333406887795826,0.208316537543803,0.23260182597145,1.72047765399326,0.150068180037715,0.25,0.0,0.916,0.0,3.382,-3,-1,-2,-2,0,-3,-2,-3.0,0.0,0.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,0.0,-3.0,-1.0,-3.0,-1.0,-2.0,1.0,0.0,-2.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,3.52,1.99,0.84,1.04,1.61,2.05,0.36,2.5,-3.5,1.99,-0.17,3.71,0.67,0.0,0.0,0.0,0.0,0.0,0.0
1107,28.5714285714286,0.0,0.0,14.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857143,14.2857142857143,0.0,0.0,0.240121591908788,0.240121591908788,0.480243183817576,0.0,0.240121591908788,0.0,0.0,0.0,0.0,0.0,0.0,0.240121591908788,0.0,0.0,0.356541631655509,0.143381489000978,0.259955287434725,-0.258589604968873,0.291664164186169,0.542857142857143,0.0,0.984285714285714,14.2857142857143,3.10428571428571,-3,-1,-2,-2,0,-2,-3,-1.0,0.0,0.0,0.0,-2.0,-1.0,-3.0,-2.0,9.0,-3.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,3.52,1.99,2.05,1.15,0.67,0.24,0.6,-1.67,3.71,0.18,-2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,22.2222222222222,0.0,0.0,0.0,0.0,0.0,11.1111111111111,0.0,11.1111111111111,11.1111111111111,0.0,22.2222222222222,0.0,0.0,0.0,0.489411646937873,0.0,0.489411646937873,0.0,0.0,0.0,0.0,0.0,0.244705823468936,0.0,0.244705823468936,0.0,0.0,0.0,0.330771960121921,0.253181599713647,0.171340616695495,2.73928063319228,0.357447026377333,0.611111111111111,0.0,1.00888888888889,0.0,4.41,-3,-1,-2,-2,-1,-1,-1,-3.0,0.0,2.0,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-1.0,-3.0,0.0,-3.0,-1.0,-4.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,3.52,1.99,-2.85,-3.5,-0.17,3.05,1.04,0.89,-2.49,1.49,0.31,1.84,-2.65,0.0,0.0,0.0,0.0,0.0,0.0
1109,18.1818181818182,0.0,0.0,18.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,9.09090909090909,18.1818181818182,0.0,9.09090909090909,0.0,0.411377068056435,0.0,0.411377068056435,0.0,0.411377068056435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205688534028218,0.0,0.216817540392092,0.294853364495606,0.282640561084084,1.74027963419128,0.224613795731653,0.0090909090909091,0.0909090909090909,0.957272727272727,9.09090909090909,3.27363636363636,-3,-1,-2,-2,-1,5,-2,-3.0,0.0,0.0,-2.0,1.0,-4.0,11.0,2.0,-3.0,0.0,-3.0,0.0,-2.0,0.0,-2.0,4.0,-2.0,-1.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,3.52,1.99,3.52,1.04,1.61,-4.36,0.59,0.5,-1.44,-1.34,0.66,0.36,1.3,-1.67,0.0,0.0,0.0,0.0,0.0
1110,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.424142482266533,0.0,0.636213723399799,0.0,0.212071241133266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212071241133266,0.329806553912635,0.162944458283478,0.295177746670621,1.73037864409227,0.167539653221008,0.15,0.0,0.971,29.0,3.577,-3,-1,-2,-2,0,-1,-2,-3.0,0.0,0.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,0.0,-3.0,-1.0,-3.0,-1.0,-2.0,-1.0,0.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,3.52,1.99,0.75,1.04,1.61,2.05,0.36,2.5,-3.5,1.99,-0.17,3.71,0.66,0.0,0.0,0.0,0.0,0.0,0.0
1111,22.2222222222222,0.0,0.0,0.0,0.0,0.0,11.1111111111111,0.0,0.0,0.0,11.1111111111111,22.2222222222222,11.1111111111111,0.0,0.0,0.488333716272079,0.0,0.488333716272079,0.0,0.0,0.0,0.0,0.0,0.24416685813604,0.0,0.0,0.24416685813604,0.0,0.24416685813604,0.373289651753094,0.299129893358206,0.0834135967526607,2.73928063319228,0.474422945302357,0.688888888888889,0.0,1.03,32.2222222222222,4.93,-3,-1,-2,-2,0,-3,-1,-3.0,0.0,2.0,-3.0,-3.0,-1.0,-2.0,-1.0,-3.0,1.0,-3.0,1.0,-4.0,0.0,-3.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,3.52,1.99,-2.59,-3.5,-0.17,1.75,-1.44,1.62,1.04,-1.15,1.61,-2.49,-2.65,0.0,0.0,0.0,0.0,0.0,0.0
1112,40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.273192689086873,0.273192689086873,1.09277075634749,0.0,0.546385378173747,0.0,0.0,0.0,0.0,0.0,0.0,0.273192689086873,0.0,0.0,0.299387811559165,0.255289568335367,0.172129931018595,-0.27521068355959,0.251272484784239,0.25,0.0,0.928,0.0,2.668,-3,-1,-2,-2,0,-3,-2,-3.0,0.0,0.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,0.0,-3.0,-1.0,-3.0,-1.0,-2.0,0.0,-1.0,-4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,2.39,-1.39,0.84,1.04,1.61,2.05,0.36,2.5,-3.5,1.99,-0.17,3.71,-0.38,0.0,0.0,0.0,0.0,0.0,0.0
1113,22.2222222222222,0.0,0.0,11.1111111111111,11.1111111111111,0.0,0.0,0.0,0.0,0.0,11.1111111111111,0.0,11.1111111111111,11.1111111111111,11.1111111111111,0.0,0.287286775664698,0.574573551329395,0.0,0.287286775664698,0.287286775664698,0.0,0.0,0.0,0.0,0.0,0.287286775664698,0.287286775664698,0.0,0.200289794407447,0.229454463994627,0.282968965933228,-1.17240441781329,0.242017310696885,-0.522222222222222,0.222222222222222,0.982222222222222,0.0,1.84777777777778,-3,-1,-2,-2,-2,-2,-3,-3.0,2.0,1.0,-3.0,-1.0,-2.0,-2.0,2.0,-2.0,2.0,3.0,-2.0,2.0,-3.0,11.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,2.39,-1.39,3.98,-1.44,0.66,2.47,0.26,2.44,0.43,0.04,-1.47,0.59,-2.65,0.0,0.0,0.0,0.0,0.0,0.0
1114,22.2222222222222,0.0,0.0,0.0,0.0,11.1111111111111,0.0,0.0,0.0,0.0,0.0,11.1111111111111,11.1111111111111,0.0,0.0,0.221464664277157,0.221464664277157,0.442929328554313,0.0,0.0,0.0,0.221464664277157,0.0,0.0,0.0,0.0,0.221464664277157,0.0,0.0,0.340381000688854,0.171153484041948,0.267000850992041,-0.258589604968873,0.293767720153677,0.188888888888889,0.0,1.05444444444444,65.5555555555555,2.50888888888889,-3,-1,-2,-2,-2,0,-2,-3.0,2.0,-1.0,0.0,-2.0,-1.0,-3.0,-2.0,-3.0,0.0,-3.0,-1.0,-3.0,1.0,-3.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,2.39,-1.39,3.05,1.93,0.75,0.24,0.6,2.5,-3.5,1.99,-0.17,0.6,-2.65,0.0,0.0,0.0,0.0,0.0,0.0
1115,22.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1111111111111,0.0,33.3333333333333,22.2222222222222,11.1111111111111,0.0,0.515392004321071,0.0,0.343594669547381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17179733477369,0.343594669547381,0.17179733477369,0.0,0.287696134938446,0.281271265490061,0.259235264797802,2.74026963429128,0.488385671061729,0.466666666666667,0.111111111111111,0.916666666666667,0.0,5.18555555555556,-3,-1,-2,-2,-1,5,-2,-3.0,0.0,2.0,-3.0,-3.0,-2.0,-3.0,-2.0,-1.0,-1.0,-2.0,4.0,-3.0,-3.0,11.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,2.39,-1.39,3.52,-3.5,-0.17,3.52,-3.5,-1.07,1.15,-1.39,0.67,0.59,-2.65,0.0,0.0,0.0,0.0,0.0,0.0
1116,22.2222222222222,0.0,22.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,11.1111111111111,0.0,11.1111111111111,11.1111111111111,0.0,0.0,0.204538096446056,0.204538096446056,0.409076192892111,0.0,0.0,0.0,0.0,0.0,0.0,0.409076192892111,0.204538096446056,0.204538096446056,0.0,0.0,0.269764223321936,0.30760945971981,0.218088220512198,-0.258589604968873,0.612528697521511,-0.122222222222222,0.222222222222222,0.946666666666667,0.0,2.34333333333333,-3,-1,-2,-2,-2,-2,-3,-3.0,-1.0,-1.0,-3.0,-3.0,-2.0,-3.0,-2.0,-1.0,-1.0,-2.0,4.0,-3.0,-2.0,1.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,0.75,-1.46,3.98,1.84,2.0,3.52,-3.5,-1.07,1.15,-1.39,0.67,1.06,-2.65,0.0,0.0,0.0,0.0,0.0,0.0
1117,33.3333333333333,11.1111111111111,0.0,11.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,11.1111111111111,11.1111111111111,0.0,0.0,0.0,0.255249218043828,0.0,0.765747654131484,0.255249218043828,0.255249218043828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31913634304953,0.1703773401305,0.255237098776142,-0.266800894034518,0.204156665576244,0.333333333333333,0.0,1.03111111111111,0.0,3.52222222222222,-3,-1,-2,-2,-1,0,-2,-3.0,0.0,0.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,0.0,-3.0,-1.0,-3.0,-1.0,-2.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,0.75,-1.46,3.11,1.04,1.61,2.05,0.36,2.5,-3.5,1.99,-0.17,3.71,0.66,0.0,0.0,0.0,0.0,0.0,0.0
1118,20.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.584382811880536,0.0,0.292191405940268,0.292191405940268,0.0,0.292191405940268,0.0,0.292191405940268,0.0,0.0,0.292191405940268,0.0,0.267549535092839,0.167274700662525,0.272984358304368,-0.17252617775413,0.125374901230481,-1.14,0.2,0.982,39.0,-0.136,-3,-1,-2,-2,0,-1,-2,-2.0,-3.0,-3.0,-3.0,-3.0,-2.0,-2.0,-3.0,-2.0,-1.0,6.0,-2.0,1.0,1.0,-2.0,-1.0,-4.0,2.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,0.75,-1.46,0.75,0.59,-1.59,2.05,0.36,1.94,1.06,0.54,-0.62,-1.12,0.84,0.0,0.0,0.0,0.0,0.0,0.0
1119,25.0,12.5,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,25.0,0.0,0.151962841798662,0.0,0.303925683597324,0.151962841798662,0.151962841798662,0.0,0.0,0.151962841798662,0.0,0.0,0.0,0.0,0.303925683597324,0.0,0.285109704649263,0.235809298525256,0.327118155026819,-0.256899903935508,0.304830902340576,-0.575,0.25,1.0575,48.75,1.08125,-3,-1,-2,-2,-3,-3,2,-1.0,-3.0,-2.0,-4.0,-3.0,-1.0,-3.0,-2.0,-3.0,-2.0,-3.0,0.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,-4.36,3.44,-4.36,-1.49,0.84,3.11,-0.11,-4.06,0.36,-0.82,-0.38,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,22.2222222222222,0.0,0.0,0.0,11.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1111111111111,22.2222222222222,22.2222222222222,0.0,0.262425376856162,0.524850753712323,0.0,0.0,0.262425376856162,0.0,0.0,0.0,0.0,0.0,0.262425376856162,0.524850753712323,0.0,0.300054327040725,0.313757572018637,0.123762724084476,-1.17340341881229,0.302146179048217,-1.17777777777778,0.444444444444444,0.968888888888889,0.0,1.09333333333333,-3,-1,-2,-2,-2,-2,-3,-2.0,-3.0,-3.0,-3.0,-1.0,-2.0,-2.0,2.0,-2.0,2.0,3.0,-2.0,2.0,-3.0,11.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,-2.54,0.04,3.98,0.59,-1.59,2.47,0.26,2.44,0.43,0.04,-1.47,0.59,-2.65,0.0,0.0,0.0,0.0,0.0,0.0
1121,22.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,11.1111111111111,0.0,0.0,0.0,22.2222222222222,0.0,0.0,0.0,0.408616552758,0.204308276379,0.408616552758,0.0,0.0,0.0,0.0,0.204308276379,0.0,0.0,0.0,0.0,0.0,0.0,0.363752713595256,0.357348735301405,0.0745902747243392,0.741400395131126,0.514968224128697,0.5,0.0,1.05444444444444,54.4444444444444,4.27555555555556,6,-1,-4,-3,0,-3,-2,0.0,-1.0,-1.0,-1.0,0.0,-3.0,-2.0,-1.0,-3.0,0.0,-3.0,-1.0,-3.0,-1.0,-2.0,-2.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,0.75,0.75,-1.46,0.84,0.6,1.3,-4.28,-1.49,2.5,-3.5,1.99,-0.17,3.71,1.61,0.0,0.0,0.0,0.0,0.0,0.0
1122,22.2222222222222,11.1111111111111,11.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1111111111111,22.2222222222222,0.0,0.0,0.21808770187213,0.21808770187213,0.436175403744261,0.21808770187213,0.0,0.0,0.0,0.0,0.0,0.21808770187213,0.0,0.436175403744261,0.0,0.0,0.219087633402731,0.297804526163076,0.265020138562063,-1.18186360046018,0.446295141457706,0.522222222222222,0.111111111111111,1.02111111111111,0.0,3.80888888888889,2,-1,-3,-2,0,-3,-2,-1.0,0.0,0.0,-3.0,-3.0,-2.0,-3.0,-2.0,-2.0,-1.0,6.0,-2.0,1.0,-1.0,-2.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,-0.25,3.98,-2.46,0.84,1.15,0.67,3.52,-3.5,1.94,1.06,0.54,-0.62,3.71,0.67,0.0,0.0,0.0,0.0,0.0,0.0
1123,0.0,0.0,8.33333333333333,0.0,8.33333333333333,0.0,8.33333333333333,0.0,0.0,8.33333333333333,0.0,8.33333333333333,25.0,8.33333333333333,0.0,0.213009555942301,0.213009555942301,0.0,0.0,0.0,0.213009555942301,0.0,0.0,0.213009555942301,0.213009555942301,0.213009555942301,0.639028667826903,0.213009555942301,0.0,0.280090869688845,0.270100732428389,0.236798841940465,0.847387562484733,0.414829429699623,0.225,0.166666666666667,0.9275,0.0,3.6566666666666703,-3,-2,1,3,-2,0,2,-1.0,0.0,0.0,-3.0,-3.0,-1.0,-3.0,-2.0,-2.0,-2.0,1.0,-3.0,11.0,1.0,-2.0,-1.0,-2.0,-3.0,-1.0,5.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,-0.62,3.98,-2.46,2.47,1.15,0.67,2.29,-2.49,3.94,0.59,3.44,-1.59,-1.12,-0.17,-1.07,-1.66,0.0,0.0,0.0,0.0
1124,22.2222222222222,0.0,11.1111111111111,11.1111111111111,0.0,0.0,0.0,0.0,11.1111111111111,0.0,0.0,11.1111111111111,11.1111111111111,0.0,0.0,0.288904557938123,0.0,0.577809115876247,0.0,0.288904557938123,0.0,0.0,0.0,0.0,0.288904557938123,0.0,0.288904557938123,0.0,0.288904557938123,0.231085033650663,0.186745692275287,0.293264716135926,0.740289634091282,0.283678512219903,-0.5,0.111111111111111,1.03333333333333,43.3333333333333,0.404444444444445,-3,-2,1,3,0,-3,-2,-1.0,-2.0,-1.0,0.0,-2.0,-1.0,-3.0,-2.0,-1.0,-1.0,-2.0,4.0,-3.0,-1.0,-2.0,-1.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,-0.62,2.05,-0.82,0.84,0.47,-0.98,0.24,0.6,-1.07,1.15,-1.39,0.67,3.71,-0.17,0.0,0.0,0.0,0.0,0.0,0.0
1125,22.2222222222222,11.1111111111111,11.1111111111111,11.1111111111111,0.0,0.0,22.2222222222222,11.1111111111111,0.0,11.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482751670568902,0.241375835284451,0.241375835284451,0.0,0.0,0.241375835284451,0.482751670568902,0.241375835284451,0.241375835284451,0.0,0.0,0.0,0.222219612466913,0.264772752151645,0.271631800096991,0.741112093966491,0.443121304085798,0.3,0.111111111111111,1.06333333333333,43.3333333333333,0.723333333333334,-3,-2,1,3,0,-3,-2,-3.0,-2.0,-2.0,-3.0,-3.0,-1.0,-3.0,-2.0,-3.0,-1.0,-3.0,0.0,-3.0,-1.0,-2.0,-1.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,-0.62,-1.66,0.7,0.84,0.36,-0.38,2.29,-2.49,0.89,-2.49,1.49,0.31,3.71,0.84,0.0,0.0,0.0,0.0,0.0,0.0
1126,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.191138785005291,0.191138785005291,0.0,0.0,0.191138785005291,0.0,0.0,0.0,0.0,0.191138785005291,0.0,0.0,0.0,0.573416355015873,0.327486038458278,0.200674374722135,0.280700801814296,-0.238787624770854,0.401002889304036,-0.1875,0.125,0.95625,121.25,0.72375,-3,-2,1,3,0,-3,-1,-1.0,-2.0,-2.0,0.0,-2.0,-1.0,-3.0,-2.0,-3.0,-1.0,-3.0,0.0,-4.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,-0.62,3.52,1.99,-2.59,-1.54,-0.02,0.24,0.6,0.93,1.93,-2.46,0.75,-1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,0.0,0.0,14.2857142857143,0.0,0.0,0.0,0.0,28.5714285714286,0.0,0.0,0.0,14.2857142857143,14.2857142857143,0.0,0.0,0.223873685877352,0.223873685877352,0.0,0.0,0.0,0.0,0.0,0.447747371754704,0.0,0.223873685877352,0.0,0.223873685877352,0.0,0.0,0.326527826694163,0.171722438206822,0.277876049221663,-0.238787624770854,0.13729486706808,-0.0428571428571428,0.142857142857143,1.11142857142857,125.714285714286,1.77285714285714,-3,-2,1,3,-1,-2,-1,-3.0,2.0,-1.0,0.0,-2.0,-1.0,-3.0,-2.0,-3.0,0.0,-3.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,-0.62,2.39,-1.39,-4.28,1.93,0.75,0.24,0.6,2.5,-3.5,1.99,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,10.0,0.151211994235419,0.0,0.0,0.151211994235419,0.151211994235419,0.0,0.0,0.0,0.0,0.151211994235419,0.0,0.0,0.302423988470838,0.0,0.26255223047152,0.27399110285767,0.312244672435392,-0.238096924736489,0.129547528808414,-0.7,0.4,1.013,20.0,1.224,-3,-2,1,3,0,-1,-2,-3.0,0.0,2.0,0.0,-2.0,-1.0,-3.0,-2.0,-3.0,-2.0,-3.0,0.0,-2.0,-3.0,11.0,4.0,-2.0,-1.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,-0.62,-4.36,3.44,0.75,-3.5,-0.17,0.24,0.6,-4.06,0.36,-0.82,-0.38,0.59,1.3,0.0,0.0,0.0,0.0,0.0,0.0
